DATAFLOW,MEASURE: Measure,INDEX: Index,TSEST: Adjustment Type,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,DECIMALS: Decimals,OBS_COMMENT: Observation Comment
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2018-Q4,101.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2019-Q1,101.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2019-Q2,102.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2019-Q3,103.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2019-Q4,103.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2020-Q1,103.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2020-Q2,93.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2020-Q3,98.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2020-Q4,106.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2021-Q1,105.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2021-Q2,106.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2021-Q3,108.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2021-Q4,109.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2022-Q1,110.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2022-Q2,113.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2022-Q3,117.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2022-Q4,119,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2023-Q1,118.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,2: Melbourne,Q: Quarterly,2023-Q2,120.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2010-Q1,91.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2010-Q2,92.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2010-Q3,94.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2010-Q4,95,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2011-Q1,96,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2011-Q2,96.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2011-Q3,99.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2011-Q4,99.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2012-Q1,100.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2012-Q2,101,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2012-Q3,104.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2012-Q4,105.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2013-Q1,105.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2013-Q2,106.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2013-Q3,108.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2013-Q4,109.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2014-Q1,109.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2014-Q2,110.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2014-Q3,111.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2014-Q4,112.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2015-Q1,113.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2015-Q2,114.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2015-Q3,115.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2015-Q4,115.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2016-Q1,115.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2016-Q2,116.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2016-Q3,118.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2016-Q4,119,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2017-Q1,119.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2017-Q2,120.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2017-Q3,123.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2017-Q4,124.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2018-Q1,124.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2018-Q2,125.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2018-Q3,126,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2018-Q4,126.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2019-Q1,126.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2019-Q2,126.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2019-Q3,126.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2019-Q4,125.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2020-Q1,126,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2020-Q2,124.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2020-Q3,124,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2020-Q4,124.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2021-Q1,123.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2021-Q2,123.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2021-Q3,125,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2021-Q4,126.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2022-Q1,129,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2022-Q2,131.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2022-Q3,138.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2022-Q4,140.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2023-Q1,142.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,20003: Housing,10: Original,1: Sydney,Q: Quarterly,2023-Q2,144.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2010-Q1,98.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2010-Q2,98.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2010-Q3,98.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2010-Q4,98.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2011-Q1,98.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2011-Q2,99.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2011-Q3,99.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2011-Q4,100.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2012-Q1,100.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2012-Q2,100.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2012-Q3,100.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2012-Q4,101.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2013-Q1,101.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2013-Q2,102.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2013-Q3,102.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2013-Q4,103.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2014-Q1,103.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2014-Q2,102.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2014-Q3,100.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2014-Q4,100.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2015-Q1,99.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2015-Q2,98.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2015-Q3,96.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2015-Q4,94.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2016-Q1,92.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2016-Q2,91.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2016-Q3,89.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2016-Q4,88.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2017-Q1,88.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2017-Q2,87.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2017-Q3,86.5,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2017-Q4,85.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2018-Q1,84.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2018-Q2,83.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2018-Q3,82.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2018-Q4,81.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2019-Q1,81,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2019-Q2,80.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2019-Q3,79.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2019-Q4,78.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2020-Q1,78.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2020-Q2,77.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2020-Q3,76.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2020-Q4,76.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2021-Q1,76.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2021-Q2,76.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2021-Q3,75.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2021-Q4,76,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2022-Q1,76.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2022-Q2,76.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2022-Q3,77.3,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2022-Q4,76.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2023-Q1,77.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,115488: Communication,10: Original,6: Hobart,Q: Quarterly,2023-Q2,76.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q1,98.9,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q2,99.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q3,100.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2010-Q4,100,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q1,98.4,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q2,99.8,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q3,100.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2011-Q4,100.2,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q1,99.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q2,100.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q3,101.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2012-Q4,101,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q1,99.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q2,100.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q3,101.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2013-Q4,102.1,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q1,100.6,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q2,101.7,IN: Index Numbers,,1: One,
ABS:CPI(1.1.0),1: Index Numbers,"20004: Furnishings, household equipment and services",10: Original,50: Weighted average of eight capital cities,Q: Quarterly,2014-Q3,102.1,IN: Index Numbers,,1: One,
